time,seconds_elapsed,z,y,x
1777473945380795400,0.06079541015625,-0.0020284694619476795,-0.002473407657817006,-0.002999141812324524
1777473945390833700,0.070833740234375,-0.0019194147316738963,-0.004318756517022848,-0.000772691797465086
1777473945400871400,0.080871337890625,-0.0006141994381323457,-0.0027581441681832075,-0.0017037326470017433
1777473945410909700,0.09090966796875,0.0009015948162414134,-0.002310544718056917,-0.0010643238201737404
1777473945420948500,0.100948486328125,0.0028630129527300596,-0.003083127550780773,-0.0005292948335409164
1777473945430986800,0.11098681640625,0.0023167491890490055,0.0007129800505936146,-0.0013111084699630737
1777473945441024500,0.1210244140625,0.0031063766218721867,0.0032738756854087114,-0.0009617013856768608
1777473945451062800,0.131062744140625,0.003231095615774393,0.0022521037608385086,0.000946232583373785
1777473945461101600,0.1411015625,0.0016912559513002634,0.0010720567079260945,0.0029180371202528477
1777473945471139600,0.1511396484375,0.0017245453782379627,0.003200455103069544,0.001634659944102168
1777473945481177600,0.161177490234375,0.0003223911626264453,0.0030561117455363274,-0.00007029576227068901
1777473945491216600,0.171216552734375,-0.002538557630032301,0.0007881622295826674,0.0006963303312659264
1777473945501254700,0.181254638671875,-0.0026666554622352123,0.0006462158635258675,7.129274308681488e-7
1777473945511292700,0.191292724609375,-0.002207079203799367,-0.0009602014324627817,0.0019715498201549053
1777473945521330700,0.20133056640625,-0.0016225154977291822,-0.0018070866353809834,-0.002219733316451311
1777473945531369700,0.21136962890625,0.00016027584206312895,-0.0024881609715521336,-0.0011039739474654198
1777473945541407500,0.221407470703125,0.0009144830401055515,-0.000998654984869063,-0.000050960108637809753
1777473945551445500,0.231445556640625,0.0019614784978330135,-0.0021719378419220448,0.0005186279304325581
1777473945561483500,0.2414833984375,0.0009497436694800854,-0.0030931252986192703,0.0015055951662361622
1777473945571522600,0.2515224609375,0.00047880399506539106,-0.0015168036334216595,0.0004686303436756134
1777473945581560600,0.261560546875,0.001885751960799098,0.000024101347662508488,0.000805519986897707
1777473945591598600,0.2715986328125,0.00017625477630645037,0.0019726338796317577,-0.00023951195180416107
1777473945601636600,0.28163671875,-0.0008679707534611225,0.0018397419480606914,0.00028113601729273796
1777473945611675400,0.29167529296875,0.00022002856712788343,0.001321942312642932,-0.00014891242608428001
