time,seconds_elapsed,z,y,x
1777560230908353000,0.05735302734375,-0.01347719319164753,-0.08500650525093079,-0.03454998880624771
1777560230918394000,0.06739404296875,-0.0028716865926980972,-0.0846128910779953,-0.03874712809920311
1777560230928434200,0.07743408203125,0.006069077644497156,-0.06801633536815643,-0.034813638776540756
1777560230938475000,0.08747509765625,0.007254983298480511,-0.04037937894463539,-0.0266028493642807
1777560230948515000,0.09751513671875,0.0032621060963720083,-0.022832611575722694,-0.016018114984035492
1777560230958556200,0.10755615234375,0.001181378262117505,-0.011977300979197025,-0.01050590444356203
1777560230968596000,0.117595947265625,0.00070493872044608,-0.004947354551404715,-0.006189985200762749
1777560230978637000,0.127636962890625,0.0003067961661145091,0.006173207424581051,-0.01618269830942154
1777560230988677000,0.137677001953125,0.0008564725867472589,0.008133027702569962,-0.03958602622151375
1777560230998718000,0.147718017578125,0.004475175868719816,-0.0023555660154670477,-0.06202821806073189
1777560231008758000,0.157758056640625,0.008328770287334919,0.005667206831276417,-0.07557864487171173
1777560231018799000,0.167799072265625,0.01116530317813158,0.010573015548288822,-0.08207543194293976
1777560231028839200,0.177839111328125,0.009965016506612301,0.017192302271723747,-0.0854259505867958
1777560231038880000,0.1878798828125,0.008273642510175705,0.012380503118038177,-0.08470876514911652
1777560231048920000,0.197920166015625,0.004691957030445337,0.00899988692253828,-0.08065569400787354
1777560231058961200,0.207961181640625,-0.0019294602097943425,0.016449280083179474,-0.08229433745145798
1777560231069001200,0.218001220703125,-0.002192580606788397,0.016597619280219078,-0.085158571600914
1777560231079042300,0.228042236328125,-0.00285011506639421,0.008354868739843369,-0.08871335536241531
1777560231089082000,0.23808203125,0.0011635350529104471,0.00045593318645842373,-0.0793858990073204
1777560231099123000,0.248123046875,0.003151318524032831,0.005884520709514618,-0.06773243844509125
1777560231109163000,0.2581630859375,0.0027779433876276016,0.01326706912368536,-0.06147747486829758
1777560231119204000,0.2682041015625,0.006885070353746414,0.01822454296052456,-0.06872367113828659
1777560231129245000,0.278244873046875,0.012733371928334236,0.0315435454249382,-0.07696934789419174
1777560231139285000,0.288284912109375,0.014885472133755684,0.03381495550274849,-0.08287863433361053
1777560231149326000,0.298326171875,0.011492605321109295,0.02911261096596718,-0.0846048966050148
1777560231159366100,0.3083662109375,0.0062552327290177345,0.013591175898909569,-0.08135610818862915
1777560231169407200,0.3184072265625,0.005347627215087414,0.0012207929976284504,-0.06226177513599396
