time,seconds_elapsed,z,y,x
1777560230922159000,0.0711591796875,0.0030189012177288532,-0.08170535415410995,-0.0332210473716259
1777560230932199000,0.081198974609375,0.008047892712056637,-0.0596601776778698,-0.025123383849859238
1777560230942240000,0.091239990234375,0.0073482804000377655,-0.033233094960451126,-0.017215659841895103
1777560230952280000,0.101280029296875,0.0032806594390422106,-0.020130056887865067,-0.008285057730972767
1777560230962321200,0.111321044921875,0.00003479875158518553,-0.009934943169355392,-0.0008596321567893028
1777560230972361000,0.12136083984375,0.0025600758381187916,-0.00355358375236392,-0.002307213842868805
1777560230982402000,0.131402099609375,0.00036536483094096184,0.006875621620565653,-0.018320269882678986
1777560230992442000,0.141442138671875,0.003536724951118231,0.0008852184982970357,-0.043953388929367065
1777560231002483200,0.151483154296875,0.008247856982052326,-0.004750296473503113,-0.06227726861834526
1777560231012523300,0.161523193359375,0.009432880207896233,0.007212928030639887,-0.07312094420194626
1777560231022564000,0.171564208984375,0.014231630600988865,0.012203425168991089,-0.07957272231578827
1777560231032604000,0.18160400390625,0.009988811798393726,0.015136891044676304,-0.08203552663326263
1777560231042645000,0.19164501953125,0.0102202408015728,0.007485896348953247,-0.0789577066898346
1777560231052685000,0.20168505859375,0.001882552751339972,0.011101676151156425,-0.07662806659936905
1777560231062726100,0.21172607421875,0.0008391262963414192,0.017185932025313377,-0.07939188927412033
1777560231072767000,0.22176708984375,-0.0004379427991807461,0.01381148025393486,-0.08249109238386154
1777560231082807000,0.23180712890625,0.00018869887571781874,0.0031828046776354313,-0.08177629858255386
1777560231092848000,0.24184814453125,0.0038874493911862373,-0.0008245992939919233,-0.07194717973470688
1777560231102888200,0.25188818359375,0.004318614955991507,0.00811962690204382,-0.0583522766828537
1777560231112929000,0.261928955078125,0.006598683539777994,0.013970596715807915,-0.05830281972885132
1777560231122969000,0.271968994140625,0.010672520846128464,0.021256474778056145,-0.06597086042165756
1777560231133010200,0.28201025390625,0.016220251098275185,0.03176511824131012,-0.0743168443441391
1777560231143050200,0.29205029296875,0.01594381593167782,0.031010376289486885,-0.08009004592895508
1777560231153091000,0.302091064453125,0.011103665456175804,0.023104047402739525,-0.07987773418426514
1777560231163131000,0.312130859375,0.006601857021450996,0.004693082999438047,-0.0684272050857544
1777560231173172000,0.322171875,0.00572061724960804,0.0015287152491509914,-0.04749476537108421
1777560231183212000,0.3322119140625,0.0012949759839102626,0.005810811650007963,-0.027580443769693375
1777560231193253000,0.342253173828125,-0.0013151576276868582,0.011640922166407108,-0.019190169870853424
1777560231203293200,0.352293212890625,0.00023746525403112173,0.012406048364937305,-0.00700887106359005
1777560231213334000,0.362333984375,0.004988300614058971,0.014419789426028728,0.006940879859030247
1777560231223375000,0.372375,0.007745204493403435,0.019261684268712997,0.017722953110933304
1777560231233415200,0.382415283203125,0.008105367422103882,0.015855589881539345,0.021104034036397934
1777560231243456000,0.3924560546875,0.007477927021682262,0.011378281749784946,0.01854766719043255
1777560231253496000,0.40249609375,0.0065978229977190495,0.005718158558011055,0.01503799669444561
1777560231263537200,0.412537109375,0.007391445338726044,0.001058425521478057,0.01606251485645771
1777560231273577000,0.422576904296875,0.0048665329813957214,-0.00036165444180369377,0.01764361932873726
1777560231283618300,0.432618408203125,0.0041091302409768105,-0.0022442429326474667,0.015884602442383766
1777560231293658000,0.442658203125,0.005724061280488968,0.002467630198225379,0.013236748985946178
1777560231303699000,0.452698974609375,0.00357169471681118,0.002750191604718566,0.012085463851690292
1777560231313739000,0.462739013671875,0.006924798246473074,0.005835768301039934,0.014253458008170128
1777560231323780000,0.472780029296875,0.006939978338778019,0.0018223848892375827,0.01119188778102398
1777560231333820200,0.482820068359375,0.005654491484165192,-0.0001905723474919796,0.003939415328204632
1777560231343861000,0.492861083984375,0.009879596531391144,-0.00024223770014941692,-0.00982300192117691
1777560231353901000,0.502901123046875,0.010362897999584675,-0.0042607830837368965,-0.02791569009423256
1777560231363942100,0.512942138671875,0.012342425994575024,-0.010520276613533497,-0.035954974591732025
1777560231373983200,0.522983154296875,0.01287947315722704,-0.005905697122216225,-0.03103725239634514
1777560231384023300,0.533023193359375,0.006476168986409903,-0.01258250791579485,-0.01461886428296566
1777560231394064100,0.543064208984375,0.0026248875074088573,-0.017269354313611984,0.0054105245508253574
1777560231404104000,0.55310400390625,-0.002246300457045436,-0.007759206462651491,0.02010504901409149
1777560231414145000,0.56314501953125,-0.004466964863240719,0.0003379195695742965,0.018186723813414574
1777560231424185000,0.57318505859375,-0.0034424469340592623,0.0029475511983036995,0.004635228309780359
1777560231434226000,0.583225830078125,-0.001617833273485303,0.008056520484387875,-0.01095989067107439
1777560231444266000,0.593265869140625,-0.003265530802309513,0.005658877082169056,-0.02470792829990387
1777560231454307000,0.60330712890625,-0.0023603951558470726,-0.0008375305915251374,-0.02743937261402607
1777560231464347100,0.61334716796875,-0.0007230838527902961,-0.013783156871795654,-0.01119888573884964
1777560231474388200,0.62338818359375,0.004269860219210386,-0.015829484909772873,0.006474219728261232
1777560231484429000,0.633428955078125,0.005974549800157547,-0.007669026963412762,0.01846909709274769
1777560231494469000,0.64346923828125,0.002398213604465127,0.00043348874896764755,0.02186410129070282
1777560231504510200,0.65351025390625,0.0007720875437371433,0.009448821656405926,0.022632692009210587
1777560231514550300,0.66355029296875,0.0010841989424079657,0.017444640398025513,0.018540605902671814
1777560231524591000,0.673591064453125,0.0021183043718338013,0.018191922456026077,0.012521862052381039
1777560231534631000,0.683630859375,0.009827623143792152,0.001877131056971848,0.020189901813864708
1777560231544672000,0.693672119140625,0.010040594264864922,-0.02249102108180523,0.040967799723148346
1777560231554712000,0.703712158203125,0.009518981911242008,-0.017894050106406212,0.057645246386528015
1777560231564753200,0.713753173828125,0.014693769626319408,-0.013389047235250473,0.07227106392383575
1777560231574793200,0.723793212890625,0.015128296799957752,-0.003332506399601698,0.08211789280176163
1777560231584834000,0.733833984375,0.012667536735534668,0.03389422595500946,0.07460005581378937
1777560231594875100,0.743875244140625,0.005953020416200161,0.05655653774738312,0.03754304349422455
1777560231604915200,0.753915283203125,0.008013508282601833,0.054242782294750214,-0.007782890927046537
1777560231614956000,0.7639560546875,0.013360795564949512,0.0487876757979393,-0.048663850873708725
1777560231624996000,0.77399609375,0.016940083354711533,0.0091188233345747,-0.08666636794805527
1777560231635037200,0.784037109375,0.016914397478103638,-0.03743371367454529,-0.07626250386238098
1777560231645077000,0.794076904296875,0.013771867379546165,-0.047585148364305496,-0.042352210730314255
1777560231655118000,0.8041181640625,0.00718895485624671,-0.05065477266907692,-0.00006811926141381264
1777560231665158100,0.814158203125,0.0029547950252890587,-0.04583258554339409,0.03444591537117958
1777560231675199000,0.824198974609375,0.0044745951890945435,-0.031805623322725296,0.038447361439466476
1777560231685239000,0.834239013671875,0.00863391999155283,-0.029561910778284073,0.021165575832128525
1777560231695280000,0.844280029296875,0.017547011375427246,-0.009732963517308235,0.0041738166473805904
1777560231705321000,0.854321044921875,0.03309188038110733,0.027173655107617378,-0.00814996100962162
