time,seconds_elapsed,z,y,x
1777473945375775500,0.055775390625,-0.005860019475221634,-0.0010034791193902493,-0.0065108961425721645
1777473945385814800,0.065814697265625,-0.005292499903589487,-0.0016913736471906304,-0.006947388406842947
1777473945395852500,0.0758525390625,-0.004251203965395689,-0.001751827308908105,-0.0051537491381168365
1777473945405890800,0.085890869140625,-0.000716922979336232,-0.0008261125767603517,-0.005819539539515972
1777473945415928600,0.095928466796875,0.0013728595804423094,-0.00022903185163158923,-0.006933805998414755
1777473945425967600,0.105967529296875,0.0004849616379942745,0.003055711043998599,-0.004114051349461079
1777473945436005600,0.116005615234375,0.001564873498864472,0.002368082758039236,-0.004686098080128431
1777473945446043400,0.12604345703125,-0.00042450788896530867,0.00427357479929924,-0.004941761493682861
1777473945456082700,0.136082763671875,0.0019347865600138903,0.0036511938087642193,-0.0038067223504185677
1777473945466120400,0.146120361328125,-0.0010551444720476866,0.00504029868170619,-0.0035446672700345516
1777473945476158700,0.15615869140625,-0.0023760723415762186,0.005000350996851921,-0.004358263220638037
1777473945486196500,0.166196533203125,-0.003934820648282766,0.004544151946902275,-0.003157177474349737
1777473945496235500,0.176235595703125,-0.004031759686768055,0.0018809906905516982,-0.00520674604922533
1777473945506273500,0.1862734375,-0.004107659682631493,0.0018194715958088636,-0.005073321983218193
1777473945516311600,0.1963115234375,-0.003958788700401783,-0.0002282329078298062,-0.005301288329064846
1777473945526349600,0.206349609375,-0.0034530546981841326,-0.00023622238950338215,-0.006929811555892229
1777473945536388600,0.216388671875,-0.0021576930303126574,0.0005552690709009767,-0.005846171174198389
1777473945546426600,0.226426513671875,-0.0006428870838135481,0.00019627496658358723,-0.005115399602800608
1777473945556464600,0.236464599609375,-0.00007110639853635803,-0.0000010652644277797663,-0.004092479590326548
1777473945566503400,0.24650341796875,0.0008098672842606902,0.0004902879591099918,-0.0028005801141262054
1777473945576541700,0.256541748046875,-0.00007430219557136297,0.0015994944842532277,-0.005900765769183636
1777473945586579500,0.266579345703125,-0.0006000102148391306,0.0033870083279907703,-0.003424292430281639
1777473945596617700,0.27661767578125,-0.0018975022248923779,0.0032431974541395903,-0.005511944647878408
